,SK_ID_CURR,TARGET
73,100561,0.09290545248633339
74,100568,0.12349820383732119
75,100569,0.06932599505218806
76,100591,0.09532500450649677
77,100592,0.04786700047993434
78,100602,0.10761530978210718
79,100607,0.0791573375212147
80,100613,0.08342402592094025
81,100617,0.07819070190652501
82,100618,0.09140864410334718
83,100622,0.16354194746655257
84,100625,0.12431263176237188
85,100677,0.08352778474211338
86,100699,0.0767066057291197
87,100702,0.13677986299869774
88,100711,0.08414673212557176
89,100729,0.13700498689615476
90,100740,0.1181603328716477
91,100744,0.1048265472005228
92,100745,0.10250459482496345
93,100747,0.10006022563221784
94,100751,0.11105572463681837
95,100752,0.08554727492674791
96,100753,0.14571359597809902
97,100754,0.09584956063196272
98,100760,0.10778869724450371
99,100762,0.09414765932663514
100,100763,0.07689646213231562
101,100765,0.07605647559910426
102,100770,0.10165115911132185
103,100772,0.08600916255940491
104,100777,0.08513413574717515
105,100791,0.06889436622965482
106,100792,0.05947658166287276
107,100797,0.08817675375476751
108,100823,0.0945128169619222
109,100826,0.09202204145795942
110,100830,0.06687916893389162
111,100836,0.13168645541781843
112,100872,0.08325691765578383
113,100910,0.08810221959395798
114,100913,0.05843467780953755
115,100918,0.07937864673538467
116,100931,0.0551474718490242
117,100952,0.11949028480529325
118,100953,0.1017295423941372
119,100965,0.10498516324440436
120,100970,0.08125807408719696
121,100982,0.12076705043209852
122,100983,0.08480641018997769
123,100984,0.06855209535901982
124,100987,0.11510383336707546
125,100997,0.0912156706573603
126,100998,0.13140932190681165
127,101002,0.09746583153356295
128,101005,0.13453438709951485
129,101008,0.1205359339427793
130,101020,0.09440688168206648
131,101021,0.09105592060098767
132,101024,0.09414318667965509
133,101025,0.12711103422962244
134,101026,0.09416244449873674
135,101031,0.08579609370327185
136,101041,0.0572168179844415
137,101051,0.06411509120527614
138,101055,0.08877760222898101
139,101056,0.13112088317061926
140,101057,0.10187608479978899
141,101064,0.07281106654750835
142,101079,0.07948754488696332
143,101087,0.08834801209149983
144,101090,0.06424746086440279
145,101092,0.09062466161434943
146,101097,0.09630861490977705
147,101099,0.055576930520801524
148,101107,0.08948925292336836
149,101118,0.09101263913059848
150,101125,0.09791544727678914
151,101126,0.08149108478468312
152,101128,0.09538579307817167
153,101136,0.1299700896699041
154,101140,0.10720188790181287
155,101149,0.07461143447731636
156,101160,0.08020977113151728
157,101169,0.11390470408143126
158,101181,0.07426691984170443
159,101186,0.05765661341740577
160,101190,0.09935317534686068
161,101193,0.11827633062849452
162,101194,0.08977073088165724
163,101198,0.09753728988346813
164,101200,0.07655872406535712
165,101204,0.09941226420334157
166,101211,0.08185972107005526
167,101213,0.08381076173089556
168,101223,0.0725910138807268
169,101225,0.09344779613202275
170,101237,0.075319441082824
171,101243,0.07945522275754172
172,101244,0.10902938959099735
173,101258,0.06844657332981623
174,101259,0.15467265681652964
175,101268,0.10278010414570832
176,101269,0.06505812947658028
177,101271,0.1122744301962909
178,101279,0.07017851485663784
179,101281,0.08675545030959658
180,101287,0.07470331555638916
181,101292,0.0919717029656125
182,101294,0.07760337849291882
183,101296,0.06648767601102713
184,101297,0.08110229421754489
185,101299,0.061484733927169015
186,101301,0.07602560222847993
187,101305,0.07619891274800909
188,101308,0.06827367638008103
189,101318,0.05586963792807132
190,101327,0.11159211858804333
191,101329,0.10362561142012638
192,101332,0.06396691855061874
193,101337,0.09168784393150166
194,101343,0.06388734144858887
195,101345,0.08158181306324622
196,101346,0.08891070555660716
197,101353,0.05328849619047397
198,101354,0.11075568545317838
199,101355,0.09436582916170355
200,101356,0.05658809081128681
201,101362,0.11095251812528785
202,101363,0.1255804576713101
203,101365,0.07995412028656325
204,101366,0.09505243984275774
205,101367,0.12163139249713463
206,101368,0.055688458735560775
207,101374,0.1243670999902816
208,101380,0.06018063163657515
209,101383,0.06512768652959436
210,101398,0.05287841078254087
211,101399,0.1335006367564898
212,101401,0.09513324466099017
213,101412,0.10100610108262872
214,101426,0.10497692887101161
215,101427,0.14243982129951324
216,101428,0.10161036787567977
217,101429,0.09574422878772064
218,101434,0.06867664445817599
219,101440,0.09161461578235239
220,101448,0.09507097994165097
221,101449,0.07985483516461528
222,101465,0.07580329546110771
223,101467,0.06605088216865992
224,101472,0.14702855123881356
225,101478,0.08041520275221417
226,101497,0.08472821055468172
227,101504,0.06458279545356031
228,101547,0.08596212803680245
229,101548,0.10034209614320339
230,101555,0.07559559617145484
231,101570,0.09253191541572024
232,101572,0.07042053809183191
233,101578,0.07814501045221228
234,101580,0.10305693443213693
235,101588,0.09972454611604342
236,101602,0.07756004858257438
237,101610,0.10215052768655782
238,101614,0.11711226463466284
239,101616,0.09655276252154923
240,101643,0.09230293852022356
241,101644,0.09720392170050232
242,101649,0.0867629555147062
243,101650,0.10121278569942456
244,101665,0.06121208602950389
245,101667,0.1299162690458074
246,101669,0.05752444682155498
247,101674,0.13380930525746484
248,101675,0.08503792386196955
249,101678,0.10503892932241554
250,101682,0.08020617873062252
251,101686,0.09367536577004752
252,101697,0.12863071227046485
253,101700,0.09284068551754196
254,101711,0.06729681832220002
255,101714,0.050805830090483
256,101715,0.10639287177796627
257,101728,0.09453383029893195
258,101732,0.07167396091589545
259,101757,0.08982194032625489
260,101758,0.10216048712893754
261,101759,0.10332324690632308
262,101762,0.05048136047730652
263,101764,0.07314549836923195
264,101780,0.11629200847582535
265,101784,0.08773853384263822
266,101789,0.07161647984658746
267,101816,0.08203210607908944
268,101819,0.058869875027922354
269,101827,0.043593853829173225
270,101863,0.08320482834211256
271,101867,0.1018871885952001
272,101870,0.0728624283350113
273,101873,0.10268604174661362
274,101878,0.09462086584786156
275,101879,0.05546307945088569
276,101880,0.0713592734216367
277,101887,0.1101080526685664
278,101897,0.0629736773277348
279,101901,0.06369490671146767
280,101903,0.14907371182307702
281,101920,0.06964216995217973
282,101921,0.08281902673072329
283,101922,0.08006943430910897
284,101961,0.15337247773757162
285,101962,0.07878041035563643
286,101971,0.07272347554030875
287,101976,0.12299255800478094
288,102002,0.10054223416461312
289,102005,0.06705013429491687
290,102007,0.13864440953786633
291,102017,0.07006540443475141
292,102019,0.12015533381888302
293,102029,0.06012231840505368
294,102051,0.09234295413187475
295,102052,0.06667859444747684
296,102054,0.07920550658542942
297,102062,0.11321924394802758
298,102067,0.09825711941359694
299,102068,0.0928371709113234
300,102070,0.07130340786088037
301,102090,0.07484996375322953
302,102092,0.14017820471897482
303,102099,0.12889439021967133
304,102100,0.05201389976919826
305,102112,0.10151791313697534
306,102113,0.09838669651406531
307,102122,0.10112303574309536
308,102123,0.07397730517884853
309,102125,0.06822189077905914
310,102126,0.10590494527851178
311,102146,0.09404676606589997
312,102147,0.10294706273733625
313,102151,0.08574681587977298
314,102158,0.09187845223682262
315,102159,0.07514741019237356
316,102162,0.07082110363200607
317,102165,0.0801029489607845
318,102166,0.09979674492993545
319,102174,0.06659580134981054
320,102193,0.13331349644400067
321,102198,0.08604432629924766
322,102205,0.10364633864829684
323,102206,0.09662809482927062
324,102218,0.08892408760433267
325,102221,0.09469234158585926
326,102230,0.08575296855530563
327,102238,0.0872292319843824
328,102248,0.06409424485663003
329,102252,0.10357999673137634
330,102259,0.06481367780762817
331,102262,0.10012588698830033
332,102273,0.06953038498327596
333,102286,0.08925598932341093
334,102293,0.08093516324070164
335,102294,0.058863480450259645
336,102296,0.07196763029236199
337,102298,0.10581449213062233
338,102303,0.07457917663987079
339,102309,0.09191833722641271
340,102315,0.06724843778373077
341,102340,0.07589076281374924
342,102342,0.06710907415946903
343,102344,0.0838790788159528
344,102346,0.1096970699290888
345,102347,0.06419453864254052
346,102374,0.1073553288010371
347,102380,0.10326215115721238
348,102387,0.0822852953063958
349,102393,0.07553438874482125
350,102403,0.08231505385554368
351,102413,0.08862534118816194
352,102414,0.06629842254423358
353,102415,0.07874218371574383
354,102416,0.08309056887067118
355,102439,0.08874468927614815
356,102441,0.08318652117261265
357,102443,0.07745840012926737
358,102444,0.10017198835127396
359,102445,0.14366751627426233
360,102448,0.07040242549428455
361,102449,0.09109741911073863
362,102450,0.13216269050662383
363,102456,0.07400147094336007
364,102458,0.09463949066110683
365,102459,0.07763219766481393
366,102465,0.05314764465677995
367,102470,0.12923548385971745
368,102471,0.06270719926269441
369,102475,0.11551324034470814
370,102476,0.10815820084297435
371,102506,0.06986707951159
372,102509,0.06859547596517536
373,102519,0.08168676521977236
374,102522,0.07301512264180215
375,102545,0.07053881706486771
376,102549,0.1209364813835002
377,102562,0.06685411799976898
378,102563,0.07905049899406322
379,102568,0.10156963545310094
380,102582,0.11159291341848956
381,102592,0.05686062375795124
382,102597,0.08191071932165103
383,102605,0.09837308469011899
384,102614,0.09193756651100875
385,102617,0.09320864275921686
386,102634,0.06432513984439818
387,102652,0.06269731907994587
388,102655,0.04587062609025402
389,102671,0.05739002449323194
390,102694,0.07757166598078057
391,102701,0.10109617315132308
392,102703,0.04887155445697042
393,102704,0.06735760672310961
394,102713,0.04204213040876187
395,102720,0.09054253977584859
396,102731,0.07238134215165458
397,102733,0.0755718876496447
398,102749,0.10596505968008481
399,102755,0.06906000134330219
400,102763,0.07815647659757619
401,102770,0.10500038366380461
402,102772,0.09236972251350994
403,102799,0.09172864226445378
404,102838,0.08503616742356476
405,102854,0.07707068581097201
406,102862,0.12097025758538284
407,102863,0.09061210459272473
408,102867,0.07041831683598854
409,102868,0.06861251151597467
410,102878,0.08837566201992873
411,102887,0.08725919247497996
412,102898,0.10778025555043903
413,102904,0.08165214735146385
414,102912,0.12852999121541275
415,102919,0.06277572838257993
416,102927,0.07425358561487057
417,102932,0.095638329641685
418,102933,0.13680917652735733
419,102935,0.05625200297585917
420,102958,0.09806509758629964
421,102969,0.0954380340900743
422,102971,0.07393994087811008
423,102975,0.06661637369145824
424,102979,0.10170182295754432
425,102982,0.05947902855460293
426,102987,0.12172227266875502
427,102989,0.08299039368514917
428,102995,0.08627741129351699
429,102996,0.08698854034685695
430,103000,0.05648469594127514
431,103001,0.10488469353816794
432,103004,0.07966773138365264
433,103010,0.08303654484713907
434,103025,0.10538782255491008
435,103029,0.09933472654839273
436,103046,0.09331081923008795
437,103056,0.07875377260423864
438,103062,0.07845739932073502
439,103078,0.10320293369113705
440,103083,0.059005442053030606
441,103092,0.08799975185786525
442,103096,0.08216002315853045
443,103097,0.1179426984657265
444,103102,0.12652721054297858
445,103112,0.08908045982423418
446,103132,0.057079594762277155
447,103144,0.08594249935324923
448,103145,0.08053695627993845
449,103146,0.06767767010577065
450,103147,0.10786574784611586
451,103158,0.07723811606545632
452,103171,0.11038692497844481
453,103173,0.06148934095306714
454,103184,0.09293619982012273
455,103195,0.09820546589208408
456,103196,0.06069598465671533
457,103206,0.07460204399247279
458,103230,0.08525095678251475
459,103231,0.10639885569016629
460,103232,0.09087318337429372
461,103239,0.1244073378664346
462,103240,0.08272354456614266
463,103243,0.06837233332339662
464,103252,0.09779028315083074
465,103258,0.07610042948663562
466,103259,0.09988203197754317
467,103279,0.07055949117307173
468,103280,0.052791034722650954
469,103286,0.08335814207610065
470,103287,0.12284864936840707
471,103290,0.08897866311091335
472,103298,0.09136590008954647
473,103315,0.04880502883128643
474,103319,0.07657615270066784
475,103334,0.11258192678540528
476,103336,0.11380177509928902
477,103345,0.08683937812665762
478,103368,0.07651773992922997
479,103371,0.1051205608560754
480,103377,0.07156047896113626
481,103398,0.06103038018234434
482,103404,0.06060078251822247
483,103408,0.10711600200562293
484,103410,0.07632923645816686
485,103418,0.07299238594873177
486,103420,0.11458063446604848
487,103432,0.10313850288148366
488,103433,0.0703151997195563
489,103436,0.06415979976569834
490,103440,0.08347147994376024
491,103453,0.07787948970407368
492,103459,0.10507843759505514
493,103460,0.08075649570098227
494,103461,0.06319909512677964
495,103462,0.09080286327859774
496,103473,0.09539329420685523
497,103474,0.05223652736725932
498,103475,0.11299178373735036
499,103478,0.10908586197254033
500,103480,0.09614080346166305
501,103484,0.06356780252429739
502,103494,0.08938659766305618
503,103513,0.10656823832207354
504,103515,0.08559001628111426
505,103516,0.15422863804152234
506,103525,0.11023415789464495
507,103541,0.11544821514941124
508,103544,0.07122241938646531
509,103562,0.11673277301520654
510,103570,0.15690564267007545
511,103572,0.12440957240106493
512,103574,0.06861542260789348
513,103575,0.09251371518338197
514,103591,0.10718454684711343
515,103594,0.07173138429235351
516,103609,0.06432927817921862
517,103613,0.0670754334969801
518,103614,0.08026931291406678
519,103615,0.06069873744035706
520,103624,0.11000882917767144
521,103625,0.12988080140583236
522,103628,0.13530423145256684
523,103629,0.06671769776560522
524,103647,0.07706363277553807
525,103648,0.09358891730621668
526,103651,0.07345845063736121
527,103658,0.05722385451087233
528,103668,0.07642261448224041
529,103669,0.075982678525343
530,103676,0.07994357890620524
531,103682,0.0766113135871994
532,103683,0.05857565224304801
533,103689,0.06647994889299323
534,103725,0.049258418226811145
535,103733,0.09702616176990708
536,103744,0.049598062718796736
537,103762,0.10262664252751869
538,103771,0.12390605536406155
539,103773,0.06265341336743642
540,103783,0.10403710857334522
541,103784,0.09776802761923982
542,103808,0.06520887955209176
543,103812,0.0677902398127716
544,103813,0.08744953220299415
545,103814,0.08778164244827498
546,103818,0.13467457221330653
547,103824,0.08403041743416126
548,103828,0.05347967398743751
549,103830,0.08511202061840481
550,103840,0.06364332093000893
551,103842,0.11042602303530612
552,103847,0.11666174294735825
553,103848,0.09418057124195668
554,103851,0.05789985316157958
555,103854,0.11547290940271727
556,103857,0.18227333995051018
557,103861,0.05756583433127454
558,103862,0.08375629402969473
559,103865,0.095767577009588
560,103870,0.05268599048683395
561,103876,0.09632174234140084
562,103891,0.14338105911824187
563,103908,0.06776208315518205
564,103914,0.08459939667079193
565,103918,0.09526979427418567
566,103940,0.10035899339035165
567,103963,0.12806441234445196
568,103966,0.09915939335705617
569,103971,0.11928571641941509
570,103980,0.1100364288710578
571,103984,0.07805671593003749
572,103985,0.0856300607144437
573,103998,0.12560168069266364
574,104019,0.07636631109198053
575,104026,0.08856929507539281
576,104035,0.12295061117902657
577,104044,0.07587071838813841
578,104045,0.08465950865816957
579,104047,0.11229702688270352
580,104051,0.0643065363802769
581,104058,0.07776389849511728
582,104063,0.06847183204695118
583,104066,0.09122415409788312
584,104087,0.05066721311310349
585,104089,0.07548622320254218
586,104095,0.07992349362604771
587,104098,0.11483493870933499
588,104104,0.05592033803218908
589,104110,0.08900968967053621
590,104120,0.08351130154768742
591,104122,0.05833699340471939
592,104131,0.08344612054473653
593,104132,0.09225615770565467
594,104135,0.05707231019419248
595,104136,0.0836459838903634
596,104149,0.07332140189366826
597,104150,0.08382072077399337
598,104156,0.09115031900526413
599,104165,0.09033527162878836
600,104175,0.07565751716522166
601,104179,0.10432017042586476
602,104184,0.0927118371433191
603,104206,0.06513997495390436
604,104216,0.10255926323950659
605,104230,0.14882270937028214
606,104257,0.05776960449468236
607,104272,0.05186741654301548
608,104273,0.0883961714113255
609,104278,0.05021694380887431
610,104294,0.10126299303424842
611,104295,0.07453535163995369
612,104297,0.0654156131967161
613,104298,0.09520460937603238
614,104308,0.09998227053759147
615,104318,0.0806815061270632
616,104319,0.06235206187061281
617,104320,0.10474320662080552
618,104327,0.09970423353083255
619,104334,0.08807496458789925
620,104344,0.10563502203851195
621,104350,0.0675450580302014
622,104351,0.09696731541398564
623,104354,0.10624216661204333
624,104369,0.13104984137415257
625,104376,0.0884734639689534
626,104381,0.08393802331931673
627,104384,0.096149195173486
628,104391,0.056020993797542946
629,104394,0.09186702407480765
630,104398,0.11934216052482605
631,104402,0.07423324217360427
632,104408,0.08719792787775522
633,104409,0.05272476508603315
634,104410,0.1241764252063754
635,104412,0.07973492543252553
636,104417,0.11513535455105751
637,104424,0.08870535692100336
638,104426,0.06591503648475484
639,104435,0.08362121315050723
640,104445,0.07050149201434318
641,104458,0.05781991952915429
642,104460,0.08608319162766807
643,104466,0.07536112439658157
644,104472,0.10431644865902027
645,104473,0.11572844978323524
646,104479,0.05410581439178632
647,104480,0.0774138163796241
648,104482,0.11624642538481195
649,104499,0.056451377704386387
650,104501,0.051353780754334194
651,104502,0.06879836096651595
652,104506,0.0870077546967698
653,104510,0.060682645379190325
654,104512,0.05624998744470276
655,104520,0.13144397207928502
656,104528,0.10348180162753486
657,104529,0.09461993167586287
658,104541,0.10050862277199152
659,104578,0.05945199074044323
660,104584,0.08378327754365944
661,104588,0.10384316608879403
662,104602,0.0742035214509046
663,104610,0.05940026637588384
664,104611,0.08971097423014458
665,104618,0.11594369601343542
666,104620,0.07844529174983716
667,104622,0.0560656562749536
668,104624,0.07032202377544754
669,104625,0.09627192228702906
670,104634,0.12663432510743705
671,104639,0.1018852820639989
672,104646,0.07770598673695932
673,104647,0.06616403208276171
674,104652,0.053903604471160146
675,104670,0.08741624571949495
676,104677,0.07279991210527205
677,104685,0.11926909188761828
678,104691,0.09486966793659296
679,104696,0.07792446176349219
680,104699,0.061017769584887326
681,104712,0.11439898405845722
682,104714,0.07852127577233219
683,104717,0.08053039623971767
684,104718,0.0765957122088163
685,104740,0.06688902370778892
686,104741,0.09707262072540433
687,104743,0.04421877495621362
688,104744,0.09241249637522034
689,104747,0.10217567241016608
690,104767,0.08414230460714953
691,104772,0.20172405423620565
692,104776,0.1303461764408082
693,104779,0.06500025796348
694,104814,0.08373053918317164
695,104815,0.07743328926090375
696,104830,0.09691718729186764
697,104831,0.12038151706010175
698,104833,0.11174240654676362
699,104839,0.07348599383960598
700,104840,0.09104519275250633
701,104860,0.08351543163612202
702,104861,0.060178919609663206
703,104866,0.08539669135607779
704,104870,0.07071049287443301
705,104877,0.09383968426794749
706,104878,0.057773415669492324
707,104879,0.07530974027044995
708,104880,0.08997681511888296
709,104899,0.08153202602533272
710,104906,0.05663478233884959
711,104907,0.11301926812793629
712,104913,0.09220400361918303
713,104916,0.11437898406124748
714,104921,0.09454126870023764
715,104930,0.07543453541419012
716,104931,0.09350301223255111
717,104936,0.09999301435107036
718,104937,0.07660072706931798
719,104942,0.07928592607243938
720,104943,0.07580628104298325
721,104969,0.10494833075504321
722,104972,0.14101467973196832
723,104988,0.0912830118610869
724,105013,0.10315126896154199
725,105015,0.08948053007220225
726,105019,0.06987000671430484
727,105027,0.09566056378963252
728,105030,0.10195297124315686
729,105035,0.1587182927388856
730,105041,0.06461983377298464
731,105051,0.13650908528750264
732,105056,0.07331820045178555
733,105067,0.1697472827806338
734,105071,0.09820838729424172
735,105072,0.062039573270372156
736,105074,0.134262411215426
737,105091,0.10681060576022951
738,105101,0.07203601186392242
739,105103,0.08616196560671822
740,105134,0.09403030383268299
741,105139,0.08734981188001825
742,105142,0.13559857787031418
743,105146,0.08273364314963155
744,105163,0.08007765810178087
745,105168,0.10715726261756872
746,105172,0.05486679464664445
747,105176,0.127550083834489
748,105195,0.08396481420500901
749,105196,0.12697356459841364
750,105197,0.05942782808002947
751,105203,0.08539380746088336
752,105223,0.08201102666774002
753,105227,0.091469405497604
754,105228,0.05984710491185466
755,105230,0.11496558098189211
756,105231,0.13917400374710803
757,105239,0.0778307823499672
758,105242,0.11416857095991043
759,105244,0.08753985007555393
760,105245,0.10862403103417222
761,105248,0.049740885495982795
762,105249,0.07623275231008748
763,105266,0.1253921377083579
764,105271,0.1319945495899067
765,105276,0.10180600905802371
766,105282,0.10059487214503418
767,105292,0.0855792406773826
768,105297,0.04666759780287161
769,105332,0.11391535205638202
770,105333,0.07605868592330567
771,105343,0.06044663001256256
772,105344,0.05535221708097962
773,105345,0.09913785774355313
774,105357,0.08627834094547181
775,105359,0.08575159228072436
776,105366,0.07251396722966222
777,105367,0.10104554056947194
778,105370,0.04575156141183773
779,105377,0.08666575893146776
780,105390,0.09142160514346369
781,105399,0.0655649635071091
782,105403,0.07635573885177292
783,105404,0.08247134780031906
784,105414,0.06592803610922658
785,105417,0.08233468828176732
786,105425,0.12004448938241391
787,105452,0.06525497628164272
788,105454,0.11171473617612931
789,105456,0.12327950420464481
790,105470,0.09096268421485032
791,105471,0.05328982585678405
792,105483,0.08522662887124403
793,105493,0.10583365777124111
794,105508,0.12078599539770614
795,105514,0.09840546689293835
796,105515,0.05381159904578727
797,105528,0.1280490802695584
798,105529,0.06647661278286295
799,105531,0.06442991304896309
800,105532,0.0692629881446052
801,105558,0.05456050389574702
802,105574,0.08399255431895554
803,105578,0.05617660233962127
804,105584,0.14118344354088835
805,105595,0.10097668886931978
806,105617,0.10381546694742975
807,105618,0.07845039832284735
808,105621,0.07281311642292766
809,105625,0.0707442812287748
810,105629,0.07962781751537225
811,105630,0.059584219904637976
812,105634,0.06803731948045524
813,105635,0.0931893677794334
814,105641,0.08268075589438174
815,105647,0.10991970767805631
816,105648,0.07801208825680292
817,105655,0.06773711360323896
818,105657,0.06265297055945178
819,105672,0.1139563897590774
820,105678,0.08858957616440381
821,105682,0.07419048591469737
822,105691,0.08938126104911709
823,105692,0.07815592799767286
824,105706,0.1135451063148936
825,105712,0.11014261073306923
826,105720,0.08609168154967506
827,105734,0.07138207687948177
828,105735,0.08649843635079485
829,105736,0.08870745767760332
830,105737,0.05099550032943055
831,105738,0.1229801151769495
832,105740,0.11914378105164745
833,105744,0.06718995450420463
834,105747,0.1080776266909911
835,105749,0.10049840832367257
836,105754,0.08661179282053011
837,105758,0.0670510260191977
838,105760,0.07382320279671846
839,105767,0.08456968499708296
840,105784,0.11622767159334212
841,105791,0.08602549880579767
842,105802,0.08207117141728827
843,105807,0.11857040402951874
844,105809,0.07322734235919054
845,105816,0.08233541187279149
846,105817,0.05512179119269783
847,105824,0.11023193750876183
848,105832,0.10015314574626437
849,105856,0.08200841603380961
850,105865,0.0737950071496331
851,105899,0.07042229596698547
852,105906,0.04641453582309122
853,105916,0.08530204759076943
854,105923,0.09695723490178322
855,105937,0.09699243891912769
856,105965,0.062356642480177304
857,105966,0.08363823256068574
858,105968,0.07033232648825169
859,105973,0.07554405519612988
860,105976,0.10056929699514604
861,105978,0.06180847394855833
862,105979,0.0677228820884339
863,105991,0.09600992782402758
864,105998,0.07672492336902637
865,105999,0.08843819724953748
866,106000,0.0961562325249069
867,106001,0.08920085504418064
868,106010,0.07740358289119947
869,106011,0.09811420791303503
870,106013,0.10549181877180323
871,106015,0.08514080014237783
872,106026,0.06370536326110096
873,106032,0.06677693262750584
874,106035,0.0850764505288571
875,106040,0.07814859603973694
876,106041,0.11965255742050353
877,106044,0.05153359970373679
878,106053,0.0972748585476147
879,106054,0.06112564267893584
880,106065,0.11305478043288868
881,106081,0.06697013568400818
882,106083,0.08870420878872787
883,106087,0.0891177250146206
884,106090,0.0879946785932772
885,106101,0.047973328618434743
886,106102,0.11569091159744514
887,106109,0.07572657780949149
888,106116,0.06139171560260994
889,106150,0.0633573196321739
890,106155,0.17758099345628436
891,106166,0.08934978984374509
892,106176,0.08051906824605512
893,106189,0.06450313426368513
894,106199,0.11003423301497156
895,106205,0.09983794891491543
896,106206,0.08656646309225968
897,106211,0.0824337420190258
898,106214,0.059168168947045074
899,106216,0.0693224007583804
900,106217,0.0942319182665608
901,106225,0.07457287650560104
902,106249,0.06297976570491116
903,106256,0.08277321531442519
904,106258,0.07043985266527227
905,106261,0.08721819404700962
906,106262,0.10408914096870729
907,106264,0.049339797070726214
908,106271,0.08791651522591945
909,106276,0.08035022168076049
910,106277,0.08587972191710964
911,106286,0.10152777493919903
912,106293,0.05976581024161035
913,106295,0.07276223958207485
914,106296,0.0895310792470224
915,106297,0.11572198134518931
916,106298,0.08335144510471504
917,106311,0.06467388009766954
918,106314,0.11501428851082694
919,106320,0.10288281301004472
920,106334,0.09204820091208223
921,106346,0.07201158969886444
922,106347,0.06998700452043435
923,106349,0.08208645494660295
924,106354,0.09653510008522466
925,106360,0.06268138430170989
926,106373,0.07468206440248024
927,106377,0.06944073952957454
928,106386,0.10220191748872534
929,106387,0.09999236252210003
930,106391,0.05283947276343896
931,106401,0.11964921041555089
932,106411,0.11563254274509562
933,106413,0.1147950653145776
934,106426,0.09222863692243742
935,106427,0.06381223860855767
936,106428,0.11704647606120265
937,106434,0.09784293344078375
938,106438,0.08437858697991497
939,106440,0.09808872956307653
940,106441,0.059997429855231356
941,106452,0.11564310885177709
942,106453,0.0822804017337321
943,106454,0.09841080749105838
944,106457,0.08553358837877865
945,106484,0.06825743157532753
946,106488,0.1449081999424019
947,106491,0.08296017875775803
948,106514,0.08076365994797052
949,106527,0.08083522614487075
950,106528,0.07063593815608382
951,106529,0.05772972694454152
952,106534,0.11804525738311182
953,106550,0.10281185914910985
954,106577,0.07908309378496137
955,106585,0.12910249507345936
956,106590,0.0644421381564775
957,106607,0.0763148073089123
958,106610,0.10054074471170231
959,106611,0.08785408275169716
960,106612,0.12664162869317683
961,106624,0.058869981084011314
962,106631,0.06150417168923695
963,106647,0.16180170248178188
964,106660,0.11232191301797169
965,106674,0.09105997696216027
966,106687,0.0666487655149199
967,106712,0.10038392136094494
968,106713,0.08572623971875738
969,106717,0.06731921405216006
970,106720,0.08856329567813433
971,106721,0.08718946841227047
972,106724,0.07466769465144175
973,106735,0.09585460001398231
974,106739,0.0906614075303728
975,106740,0.08000812329345622
976,106754,0.06514636847717821
977,106760,0.16181755520667143
978,106761,0.09549859172425854
979,106784,0.11222130641930007
980,106787,0.08496014692818651
981,106797,0.06460733883021598
982,106798,0.07440387476485298
983,106802,0.11831792906740148
984,106803,0.09400321931789901
985,106804,0.14202950223787011
986,106805,0.07173605479917879
987,106810,0.11332914945144225
988,106812,0.09258428479891101
989,106813,0.06718242753187995
990,106817,0.0651630605115788
991,106822,0.1132414129700597
992,106823,0.08579308360252835
993,106827,0.057991403289671985
994,106841,0.07215771165045208
995,106851,0.09511706389460119
996,106852,0.09543169668499768
997,106853,0.14292919474231627
